date,price_usd
2020-01-08,8071.03
2020-01-09,7806.4
2020-01-10,8071.03
2020-01-13,8116.88
2020-01-14,8748.91
2020-01-15,8849.56
2020-01-16,8718.4
2020-01-17,8865.25
2020-01-20,8665.51
2020-01-21,8710.8
2020-01-22,8643.04
2020-01-23,8396.31
2020-01-24,8481.76
2020-01-27,8904.72
2020-01-28,9149.13
2020-01-29,9337.07
2020-01-30,9560.23
2020-01-31,9310.99
2020-02-03,9276.44
2020-02-04,9182.74
2020-02-05,9624.64
2020-02-06,9671.18
2020-02-07,9727.63
2020-02-10,9842.52
2020-02-11,10225.0
2020-02-12,10352.0
2020-02-13,10215.0
2020-02-14,10363.0
2020-02-17,9633.91
2020-02-18,10183.0
2020-02-19,9680.54
2020-02-20,9624.64
2020-02-21,9718.17
2020-02-24,9643.2
2020-02-25,9389.67
2020-02-26,8795.07
2020-02-27,8795.07
2020-02-28,8620.69
2020-03-02,8936.55
2020-03-03,8787.35
2020-03-04,8756.57
2020-03-05,9082.65
2020-03-06,9132.42
2020-03-09,7886.44
2020-03-10,7968.13
2020-03-11,7993.61
2020-03-12,5783.69
2020-03-13,5437.74
2020-03-16,4940.71
2020-03-17,5461.5
2020-03-18,5353.32
2020-03-19,6297.23
2020-03-20,5963.03
2020-03-23,6468.31
2020-03-24,6784.26
2020-03-25,6706.91
2020-03-26,6724.95
2020-03-27,6693.44
2020-03-30,6544.5
2020-03-31,6459.95
2020-04-01,6377.55
2020-04-02,6844.63
2020-04-03,6788.87
2020-04-06,7299.27
2020-04-07,7183.91
2020-04-08,7336.76
2020-04-09,7315.29
2020-04-13,6839.95
2020-04-14,6858.71
2020-04-15,6738.54
2020-04-16,7082.15
2020-04-17,7077.14
2020-04-20,6868.13
2020-04-21,6901.31
2020-04-22,7102.27
2020-04-23,7598.78
2020-04-24,7530.12
2020-04-27,7739.94
2020-04-28,7739.94
2020-04-29,8865.25
2020-04-30,8764.24
2020-05-01,8733.62
2020-05-04,8952.55
2020-05-05,8968.61
2020-05-06,9293.68
2020-05-07,9881.42
2020-05-08,9960.16
2020-05-11,8583.69
2020-05-12,8764.24
2020-05-13,9354.54
2020-05-14,9765.63
2020-05-15,9337.07
2020-05-18,9689.92
2020-05-19,9680.54
2020-05-20,9551.1
2020-05-21,9099.18
2020-05-22,9174.31
2020-05-25,8904.72
2020-05-26,8849.56
2020-05-27,9074.41
2020-05-28,9442.87
2020-05-29,9398.5
2020-06-01,9652.51
2020-06-02,9523.81
2020-06-03,9587.73
2020-06-04,9775.17
2020-06-05,9727.63
2020-06-08,9718.17
2020-06-09,9823.18
2020-06-10,9852.22
2020-06-11,9345.79
2020-06-12,9425.07
2020-06-15,9442.87
2020-06-16,9505.7
2020-06-17,9407.34
2020-06-18,9363.3
2020-06-19,9302.33
2020-06-22,9689.92
2020-06-23,9652.51
2020-06-24,9267.84
2020-06-25,9302.33
2020-06-26,9165.9
2020-06-29,9208.1
2020-06-30,9165.9
2020-07-01,9242.14
2020-07-02,9140.77
2020-07-03,9082.65
2020-07-06,9285.05
2020-07-07,9250.69
2020-07-08,9433.96
2020-07-09,9250.69
2020-07-10,9233.61
2020-07-13,9250.69
2020-07-14,9242.14
2020-07-15,9225.09
2020-07-16,9124.09
2020-07-17,9165.9
2020-07-20,9174.31
2020-07-21,9380.86
2020-07-22,9379.98
2020-07-23,9618.53
2020-07-24,9594.72
2020-07-27,11131.0
2020-07-28,11027.0
2020-07-29,11286.0
2020-07-30,11094.0
2020-07-31,11328.0
2020-08-03,11260.0
2020-08-04,11246.0
2020-08-05,11777.0
2020-08-06,11742.0
2020-08-07,11508.0
2020-08-10,11839.0
2020-08-11,11311.0
2020-08-12,11516.0
2020-08-13,11698.0
2020-08-14,11810.0
2020-08-17,12334.0
2020-08-18,12074.0
2020-08-19,11712.0
2020-08-20,11831.0
2020-08-21,11678.0
2020-08-24,11762.0
2020-08-25,11314.0
2020-08-26,11478.0
2020-08-27,11284.0
2020-08-28,11513.0
2020-08-31,11640.0
2020-09-01,12028.0
2020-09-02,11386.0
2020-09-03,10736.0
2020-09-04,10588.0
2020-09-07,10161.0
2020-09-08,10032.0
2020-09-09,10245.0
2020-09-10,10349.0
2020-09-11,10338.0
2020-09-14,10717.0
2020-09-15,10856.0
2020-09-16,11020.0
2020-09-17,10962.0
2020-09-18,10878.0
2020-09-21,10509.0
2020-09-22,10551.0
2020-09-23,10258.0
2020-09-24,10653.0
2020-09-25,10732.0
2020-09-28,10890.0
2020-09-29,10770.0
2020-09-30,10709.0
2020-10-01,10605.0
2020-10-02,10524.0
2020-10-05,10743.0
2020-10-06,10575.0
2020-10-07,10664.0
2020-10-08,10885.0
2020-10-09,11046.0
2020-10-12,11689.0
2020-10-13,11453.0
2020-10-14,11383.0
2020-10-15,11507.0
2020-10-16,11325.0
2020-10-19,11757.0
2020-10-20,11927.0
2020-10-21,12942.0
2020-10-22,13153.0
2020-10-23,12929.0
2020-10-26,13054.0
2020-10-27,13737.0
2020-10-28,13268.0
2020-10-29,13418.0
2020-10-30,13637.0
2020-11-02,13580.0
2020-11-03,13832.0
2020-11-04,14123.0
2020-11-05,15555.0
2020-11-06,15486.0
2020-11-09,15249.0
2020-11-10,15385.0
2020-11-11,15813.0
2020-11-12,16220.0
2020-11-13,16210.0
2020-11-16,16734.0
2020-11-17,17597.0
2020-11-18,17838.0
2020-11-19,17889.0
2020-11-20,18640.0
2020-11-23,18421.0
2020-11-24,19122.0
2020-11-25,18756.0
2020-11-26,17196.0
2020-11-27,17079.0
2020-11-30,19484.0
2020-12-01,18939.0
2020-12-02,19118.0
2020-12-03,19479.0
2020-12-04,18979.0
2020-12-07,19124.0
2020-12-08,18550.0
2020-12-09,18561.0
2020-12-10,18336.0
2020-12-11,17990.0
2020-12-14,19282.0
2020-12-15,19472.0
2020-12-16,21377.0
2020-12-17,23024.0
2020-12-18,22774.0
2020-12-21,23173.0
2020-12-22,23743.0
2020-12-23,23281.0
2020-12-24,23333.0
2020-12-28,26821.0
2020-12-29,27043.0
2020-12-30,28742.0
2020-12-31,29170.0
2021-01-04,31388.0
2021-01-05,34285.0
2021-01-06,36074.0
2021-01-07,39632.0
2021-01-08,39037.0
2021-01-11,34468.0
2021-01-12,33683.0
2021-01-13,37219.0
2021-01-14,38941.0
2021-01-15,35585.0
2021-01-18,36506.0
2021-01-19,36695.0
2021-01-20,35030.0
2021-01-21,30824.0
2021-01-22,33555.0
2021-01-25,32487.0
2021-01-26,32657.0
2021-01-27,30611.0
2021-01-28,33548.0
2021-01-29,34569.0
2021-02-01,33560.0
2021-02-02,35652.0
2021-02-03,37309.0
2021-02-04,37295.0
2021-02-05,37771.0
2021-02-08,44715.0
2021-02-09,46827.0
2021-02-10,45214.0
2021-02-11,47678.0
2021-02-12,47678.0
2021-02-15,48246.0
2021-02-16,49150.0
2021-02-17,52127.0
2021-02-18,51840.0
2021-02-19,55353.0
2021-02-22,54151.0
2021-02-23,48685.0
2021-02-24,48797.0
2021-02-25,48165.0
2021-02-26,46234.0
2021-03-01,49138.0
2021-03-02,47819.0
2021-03-03,50618.0
2021-03-04,48251.0
2021-03-05,49254.0
2021-03-08,51605.0
2021-03-09,54777.0
2021-03-10,56928.0
2021-03-11,57924.0
2021-03-12,56750.0
2021-03-15,56107.0
2021-03-16,56338.0
2021-03-17,58326.0
2021-03-18,57740.0
2021-03-19,58411.0
2021-03-22,54618.0
2021-03-23,54407.0
2021-03-24,52684.0
2021-03-25,51741.0
2021-03-26,54010.0
2021-03-29,57537.0
2021-03-30,58754.0
2021-03-31,58962.0
2021-04-01,58737.0
2021-04-05,58668.0
2021-04-06,57947.0
2021-04-07,56224.0
2021-04-08,57677.0
2021-04-09,58377.0
2021-04-12,60017.0
2021-04-13,63111.0
2021-04-14,62826.0
2021-04-15,63436.0
2021-04-16,61831.0
2021-04-19,56338.0
2021-04-20,57016.0
2021-04-21,54837.0
2021-04-22,51728.0
2021-04-23,50963.0
2021-04-26,53379.0
2021-04-27,55353.0
2021-04-28,54828.0
2021-04-29,53353.0
2021-04-30,57081.0
2021-05-03,57136.0
2021-05-04,54386.0
2021-05-05,56825.0
2021-05-06,56382.0
2021-05-07,57657.0
2021-05-10,55766.0
2021-05-11,56580.0
2021-05-12,54564.0
2021-05-13,49598.0
2021-05-14,50193.0
2021-05-17,43607.0
2021-05-18,42996.0
2021-05-19,38742.0
2021-05-20,40700.0
2021-05-21,36187.0
2021-05-24,38697.0
2021-05-25,38007.0
2021-05-26,39111.0
2021-05-27,39049.0
2021-05-28,35813.0
2021-05-31,36885.0
2021-06-01,36391.0
2021-06-02,37794.0
2021-06-03,38773.0
2021-06-04,36866.0
2021-06-07,34148.0
2021-06-08,33551.0
2021-06-09,36657.0
2021-06-10,36615.0
2021-06-11,37251.0
2021-06-14,40267.0
2021-06-15,39960.0
2021-06-16,38761.0
2021-06-17,37747.0
2021-06-18,35283.0
2021-06-21,31575.0
2021-06-22,32464.0
2021-06-23,33342.0
2021-06-24,34807.0
2021-06-25,32173.0
2021-06-28,34740.0
2021-06-29,36246.0
2021-06-30,34796.0
2021-07-01,33488.0
2021-07-02,33320.0
2021-07-05,34165.0
2021-07-06,33763.0
2021-07-07,34242.0
2021-07-08,32689.0
2021-07-09,33457.0
2021-07-12,32875.0
2021-07-13,32579.0
2021-07-14,32860.0
2021-07-15,31729.0
2021-07-16,31911.0
2021-07-19,30782.0
2021-07-20,29695.0
2021-07-21,31832.0
2021-07-22,32182.0
2021-07-23,32274.0
2021-07-26,37207.0
2021-07-27,38258.0
2021-07-28,40103.0
2021-07-29,39579.0
2021-07-30,39920.0
2021-08-02,39226.0
2021-08-03,38304.0
2021-08-04,39833.0
2021-08-05,40955.0
2021-08-06,42948.0
2021-08-09,45714.0
2021-08-10,45733.0
2021-08-11,46363.0
2021-08-12,44260.0
2021-08-13,46471.0
2021-08-16,46064.0
2021-08-17,44771.0
2021-08-18,44625.0
2021-08-19,46631.0
2021-08-20,48688.0
2021-08-23,49556.0
2021-08-24,48200.0
2021-08-25,49080.0
2021-08-26,47266.0
2021-08-27,48328.0
2021-08-30,48412.0
2021-08-31,46979.0
2021-09-01,48445.0
2021-09-02,49831.0
2021-09-03,50543.0
2021-09-06,52110.0
2021-09-07,46516.0
2021-09-08,46066.0
2021-09-09,46468.0
2021-09-10,45656.0
2021-09-13,45163.0
2021-09-14,46707.0
2021-09-15,48183.0
2021-09-16,47683.0
2021-09-17,47522.0
2021-09-20,43493.0
2021-09-21,41423.0
2021-09-22,43254.0
2021-09-23,44691.0
2021-09-24,42425.0
2021-09-27,43105.0
2021-09-28,41845.0
2021-09-29,41247.0
2021-09-30,43752.0
2021-10-01,48047.0
2021-10-04,48928.0
2021-10-05,51779.0
2021-10-06,55102.0
2021-10-07,54301.0
2021-10-08,54693.0
2021-10-11,57146.0
2021-10-12,55994.0
2021-10-13,57527.0
2021-10-14,57760.0
2021-10-15,61448.0
2021-10-18,61782.0
2021-10-19,64107.0
2021-10-20,65820.0
2021-10-21,62555.0
2021-10-22,60994.0
2021-10-25,62826.0
2021-10-26,60698.0
2021-10-27,58810.0
2021-10-28,60724.0
2021-10-29,62629.0
2021-11-01,61143.0
2021-11-02,62980.0
2021-11-03,62869.0
2021-11-04,61188.0
2021-11-05,60953.0
2021-11-08,66538.0
2021-11-09,67313.0
2021-11-10,65206.0
2021-11-11,65206.0
2021-11-12,64156.0
2021-11-15,63971.0
2021-11-16,60621.0
2021-11-17,60017.0
2021-11-18,56693.0
2021-11-19,57847.0
2021-11-22,56744.0
2021-11-23,57607.0
2021-11-24,57016.0
2021-11-25,58928.0
2021-11-26,54526.0
2021-11-29,58106.0
2021-11-30,57330.0
2021-12-01,57068.0
2021-12-02,56863.0
2021-12-03,53482.0
2021-12-06,50823.0
2021-12-07,50370.0
2021-12-08,50158.0
2021-12-09,47920.0
2021-12-10,48389.0
2021-12-13,46924.0
2021-12-14,48347.0
2021-12-15,48709.0
2021-12-16,47854.0
2021-12-17,46157.0
2021-12-20,46810.0
2021-12-21,49276.0
2021-12-22,48996.0
2021-12-23,50785.0
2021-12-24,51156.0
2021-12-27,50989.0
2021-12-28,47730.0
2021-12-29,47310.0
2021-12-30,47019.0
2021-12-31,45933.0
2022-01-03,46219.0
2022-01-04,46153.0
2022-01-05,43405.0
2022-01-06,43191.0
2022-01-07,41916.0
2022-01-10,41601.0
2022-01-11,42726.0
2022-01-12,43862.0
2022-01-13,42626.0
2022-01-14,43129.0
2022-01-17,42098.0
2022-01-18,42486.0
2022-01-19,42003.0
2022-01-20,41201.0
2022-01-21,38441.0
2022-01-24,36389.0
2022-01-25,36789.0
2022-01-26,36490.0
2022-01-27,36719.0
2022-01-28,37780.0
2022-01-31,38438.0
2022-02-01,38710.0
2022-02-02,37074.0
2022-02-03,36959.0
2022-02-04,40575.0
2022-02-07,44111.0
2022-02-08,44111.0
2022-02-09,44611.0
2022-02-10,43941.0
2022-02-11,42353.0
2022-02-14,42693.0
2022-02-15,44172.0
2022-02-16,44039.0
2022-02-17,40732.0
2022-02-18,40067.0
2022-02-21,37601.0
2022-02-22,37913.0
2022-02-23,37651.0
2022-02-24,37859.0
2022-02-25,39156.0
2022-02-28,43107.0
2022-03-01,44156.0
2022-03-02,44082.0
2022-03-03,42510.0
2022-03-04,39502.0
2022-03-07,38183.0
2022-03-08,38574.0
2022-03-09,41899.0
2022-03-10,39457.0
2022-03-11,38401.0
2022-03-14,39347.0
2022-03-15,39488.0
2022-03-16,40890.0
2022-03-17,41010.0
2022-03-18,41755.0
2022-03-21,41166.0
2022-03-22,42544.0
2022-03-23,42510.0
2022-03-24,43973.0
2022-03-25,44543.0
2022-03-28,47664.0
2022-03-29,47308.0
2022-03-30,47001.0
2022-03-31,45775.0
2022-04-01,46356.0
2022-04-04,46481.0
2022-04-05,45960.0
2022-04-06,43863.0
2022-04-07,43499.0
2022-04-08,42741.0
2022-04-11,39452.0
2022-04-12,39712.0
2022-04-13,41220.0
2022-04-14,39973.0
2022-04-18,40805.0
2022-04-19,41293.0
2022-04-20,41504.0
2022-04-21,40737.0
2022-04-22,39516.0
2022-04-25,40235.0
2022-04-26,38335.0
2022-04-27,39234.0
2022-04-28,39836.0
2022-04-29,38322.0
2022-05-02,38638.0
2022-05-03,37791.0
2022-05-04,39750.0
2022-05-05,36454.0
2022-05-06,36000.0
2022-05-09,30826.0
2022-05-10,30282.0
2022-05-11,28870.0
2022-05-12,28407.0
2022-05-13,30041.0
2022-05-16,30101.0
2022-05-17,30523.0
2022-05-18,29118.0
2022-05-19,30244.0
2022-05-20,29277.4
2022-05-23,29290.0
2022-05-24,29545.0
2022-05-25,29790.9
2022-05-26,29548.0
2022-05-27,28819.6
2022-05-30,31777.8
2022-05-31,31672.4
2022-06-01,29550.1
2022-06-02,30330.0
2022-06-03,29531.9
2022-06-06,31478.5
2022-06-07,31385.5
2022-06-08,30386.4
2022-06-09,30120.7
2022-06-10,28945.4
2022-06-13,23015.7
2022-06-14,21474.9
2022-06-15,22192.8
2022-06-16,20985.9
2022-06-17,20512.6
2022-06-20,20388.0
2022-06-21,20964.9
2022-06-22,19983.0
2022-06-23,20673.8
2022-06-24,21230.9
2022-06-27,20784.0
2022-06-28,20370.0
2022-06-29,20270.8
2022-06-30,18797.2
2022-07-01,19380.0
2022-07-04,19932.8
2022-07-05,20345.5
2022-07-06,20332.5
2022-07-07,21653.4
2022-07-08,21811.1
2022-07-11,20231.3
2022-07-12,19328.4
2022-07-13,19903.1
2022-07-14,20468.5
2022-07-15,21122.4
2022-07-18,21653.4
2022-07-19,23659.2
2022-07-20,23608.9
2022-07-21,23216.4
2022-07-22,22586.8
2022-07-25,22029.7
2022-07-26,20940.0
2022-07-27,22682.6
2022-07-28,23931.5
2022-07-29,23908.8
2022-08-01,23028.2
2022-08-02,23095.1
2022-08-03,23278.6
2022-08-04,22494.7
2022-08-05,22917.8
2022-08-08,23852.8
2022-08-09,23195.8
2022-08-10,23960.1
2022-08-11,24191.8
2022-08-12,24166.2
2022-08-15,24019.0
2022-08-16,23949.0
2022-08-17,23336.3
2022-08-18,23362.3
2022-08-19,21353.1
2022-08-22,21094.3
2022-08-23,21489.2
2022-08-24,21587.7
2022-08-25,21583.5
2022-08-26,20658.0
2022-08-29,20206.5
2022-08-30,19886.1
2022-08-31,20286.3
2022-09-01,20086.4
2022-09-02,19907.7
2022-09-05,19752.5
2022-09-06,18977.4
2022-09-07,19363.7
2022-09-08,19335.0
2022-09-09,21270.1
2022-09-12,22343.1
2022-09-13,20132.1
2022-09-14,20207.6
2022-09-15,19827.0
2022-09-16,19623.0
2022-09-19,19515.3
2022-09-20,18900.6
2022-09-21,18468.3
2022-09-22,19173.9
2022-09-23,18820.1
2022-09-26,19094.5
2022-09-27,18995.9
2022-09-28,19618.6
2022-09-29,19433.3
2022-09-30,19473.3
2022-10-03,19555.0
2022-10-04,20296.9
2022-10-05,20055.8
2022-10-06,19915.3
2022-10-07,19464.4
2022-10-10,19244.0
2022-10-11,19004.3
2022-10-12,19181.4
2022-10-13,19402.7
2022-10-14,19187.8
2022-10-17,19515.2
2022-10-18,19299.8
2022-10-19,19195.6
2022-10-20,19068.8
2022-10-21,19205.7
2022-10-24,19365.9
2022-10-25,20232.5
2022-10-26,20745.8
2022-10-27,20411.9
2022-10-28,20623.6
2022-10-31,20473.3
2022-11-01,20473.7
2022-11-02,20110.3
2022-11-03,20189.8
2022-11-04,21129.1
2022-11-07,20465.5
2022-11-08,18525.4
2022-11-09,16102.8
2022-11-10,17884.9
2022-11-11,16679.0
2022-11-14,16389.6
2022-11-15,16862.8
2022-11-16,16649.3
2022-11-17,16700.5
2022-11-18,16613.0
2022-11-21,15721.0
2022-11-22,16162.8
2022-11-23,16494.6
2022-11-24,16599.5
2022-11-25,16520.2
2022-11-28,16212.5
2022-11-29,16490.9
2022-11-30,17158.1
2022-12-01,16965.8
2022-12-02,17024.4
2022-12-05,16940.3
2022-12-06,16973.8
2022-12-07,16842.7
2022-12-08,17202.2
2022-12-09,17096.6
2022-12-12,17160.9
2022-12-13,17772.6
2022-12-14,17837.2
2022-12-15,17344.4
2022-12-16,16889.2
2022-12-19,16418.9
2022-12-20,16870.1
2022-12-21,16766.1
2022-12-22,16799.6
2022-12-23,16812.0
2022-12-27,16683.1
2022-12-28,16508.9
2022-12-29,16610.9
2022-12-30,16590.7
2023-01-02,16692.6
2023-01-03,16670.8
2023-01-04,16821.4
2023-01-05,16833.0
2023-01-06,16905.9
2023-01-09,17204.6
2023-01-10,17435.2
2023-01-11,17558.2
2023-01-12,18918.1
2023-01-13,19458.6
2023-01-16,21188.4
2023-01-17,21234.1
2023-01-18,20811.8
2023-01-19,21065.8
2023-01-20,22267.2
2023-01-23,22928.4
2023-01-24,22757.4
2023-01-25,22945.8
2023-01-26,23008.1
2023-01-27,23131.0
2023-01-30,22730.8
2023-01-31,23181.8
2023-02-01,23715.2
2023-02-02,23562.1
2023-02-03,23341.4
2023-02-06,22883.1
2023-02-07,23234.6
2023-02-08,22930.5
2023-02-09,21769.7
2023-02-10,21715.2
2023-02-13,21648.1
2023-02-14,22195.4
2023-02-15,24164.6
2023-02-16,24031.1
2023-02-17,24806.0
2023-02-20,24699.7
2023-02-21,24382.4
2023-02-22,24100.9
2023-02-23,23868.4
2023-02-24,23191.9
2023-02-27,23472.5
2023-02-28,23158.9
2023-03-01,23535.6
2023-03-02,23467.1
2023-03-03,22286.4
2023-03-06,22433.0
2023-03-07,22108.3
2023-03-08,21788.9
2023-03-09,20342.5
2023-03-10,19976.9
2023-03-13,24299.4
2023-03-14,24804.0
2023-03-15,24466.5
2023-03-16,25039.0
2023-03-17,26838.0
2023-03-20,28059.8
2023-03-21,28121.7
2023-03-22,27289.1
2023-03-23,28277.4
2023-03-24,27610.1
2023-03-27,27183.4
2023-03-28,27207.1
2023-03-29,28304.4
2023-03-30,28076.4
2023-03-31,28441.6
2023-04-03,27720.0
2023-04-04,28224.1
2023-04-05,28191.0
2023-04-06,27998.9
2023-04-10,29246.0
2023-04-11,30219.1
2023-04-12,29967.5
2023-04-13,30312.7
2023-04-14,30315.8
2023-04-17,29469.9
2023-04-18,30376.8
2023-04-19,29176.1
2023-04-20,28232.7
2023-04-21,27258.3
2023-04-24,27415.2
2023-04-25,28280.8
2023-04-26,28679.8
2023-04-27,29656.8
2023-04-28,29351.3
2023-05-01,27993.0
2023-05-02,28674.9
2023-05-03,28931.0
2023-05-04,28850.3
2023-05-05,29557.8
2023-05-08,27562.1
2023-05-09,27625.2
2023-05-10,27536.1
2023-05-11,27004.9
2023-05-12,26442.5
2023-05-15,27381.6
2023-05-16,27026.5
2023-05-17,27378.6
2023-05-18,26931.0
2023-05-19,26839.0
2023-05-22,26913.9
2023-05-23,27202.1
2023-05-24,26367.1
2023-05-25,26476.6
2023-05-26,26785.3
2023-05-29,27675.0
2023-05-30,27730.2
2023-05-31,27095.1
2023-06-01,26897.6
2023-06-02,27252.5
2023-06-05,25669.3
2023-06-06,27064.6
2023-06-07,26133.4
2023-06-08,26579.8
2023-06-09,26410.5
2023-06-12,25931.5
2023-06-13,25844.1
2023-06-14,25119.0
2023-06-15,25555.6
2023-06-16,26378.6
2023-06-19,26761.9
2023-06-20,28134.2
2023-06-21,29882.5
2023-06-22,30060.4
2023-06-23,30901.8
2023-06-26,30165.5
2023-06-27,30723.0
2023-06-28,30134.0
2023-06-29,30413.1
2023-06-30,30377.2
2023-07-03,31052.1
2023-07-04,30810.5
2023-07-05,30474.8
2023-07-06,30222.0
2023-07-07,30224.4
2023-07-10,30343.4
2023-07-11,30570.5
2023-07-12,30355.4
2023-07-13,31266.5
2023-07-14,30132.8
2023-07-17,30249.2
2023-07-18,29807.5
2023-07-19,29933.6
2023-07-20,29879.3
2023-07-21,29867.2
2023-07-24,29163.8
2023-07-25,29226.9
2023-07-26,29467.2
2023-07-27,29179.2
2023-07-28,29313.9
2023-07-31,29238.3
2023-08-01,29225.7
2023-08-02,29162.9
2023-08-03,29221.4
2023-08-04,28998.4
2023-08-07,29162.2
2023-08-08,29849.0
2023-08-09,29501.2
2023-08-10,29434.8
2023-08-11,29360.1
2023-08-14,29372.3
2023-08-15,29197.8
2023-08-16,28897.2
2023-08-17,26234.7
2023-08-18,26062.5
2023-08-21,26192.4
2023-08-22,25661.2
2023-08-23,26314.8
2023-08-24,26081.7
2023-08-25,25945.3
2023-08-28,25969.4
2023-08-29,27661.4
2023-08-30,27259.6
2023-08-31,26021.4
2023-09-01,25630.0
2023-09-04,25670.5
2023-09-05,25722.4
2023-09-06,25710.8
2023-09-07,26140.9
2023-09-08,25874.4
2023-09-11,25139.9
2023-09-12,26100.9
2023-09-13,26232.0
2023-09-14,26535.4
2023-09-15,26402.5
2023-09-18,26843.4
2023-09-19,27161.8
2023-09-20,27108.2
2023-09-21,26612.6
2023-09-22,26540.4
2023-09-25,26276.5
2023-09-26,26154.1
2023-09-27,26257.5
2023-09-28,27004.5
2023-09-29,26918.5
2023-10-02,27480.2
2023-10-03,27399.8
2023-10-04,27688.1
2023-10-05,27458.0
2023-10-06,27960.3
2023-10-09,27626.9
2023-10-10,27428.7
2023-10-11,26720.7
2023-10-12,26749.1
2023-10-13,26771.3
2023-10-16,28435.1
2023-10-17,28497.9
2023-10-18,28276.5
2023-10-19,28615.3
2023-10-20,29544.3
2023-10-23,31642.4
2023-10-24,34144.7
2023-10-25,34559.5
2023-10-26,34113.8
2023-10-27,33708.8
2023-10-30,34477.6
2023-10-31,34573.7
2023-11-01,35285.0
2023-11-02,34793.0
2023-11-03,34616.2
2023-11-06,35125.3
2023-11-07,35298.0
2023-11-08,35781.3
2023-11-09,36559.9
2023-11-10,37241.7
2023-11-13,36477.7
2023-11-14,35613.6
2023-11-15,37724.7
2023-11-16,36221.6
2023-11-17,36468.5
2023-11-20,37455.0
2023-11-21,36382.2
2023-11-22,37461.0
2023-11-23,37310.2
2023-11-24,37833.5
2023-11-27,37084.6
2023-11-28,37877.7
2023-11-29,37795.1
2023-11-30,37691.1
2023-12-01,38775.3
2023-12-04,41955.1
2023-12-05,44290.9
2023-12-06,43777.0
2023-12-07,43151.2
2023-12-08,44351.9
2023-12-11,41266.8
2023-12-12,41212.1
2023-12-13,42977.4
2023-12-14,43078.0
2023-12-15,42229.1
2023-12-18,42498.3
2023-12-19,42312.1
2023-12-20,43613.0
2023-12-21,43957.3
2023-12-22,43690.6
2023-12-26,42461.5
2023-12-27,43350.8
2023-12-28,42643.7
2023-12-29,42025.1
2024-01-02,44998.4
2024-01-03,42765.5
2024-01-04,44377.3
2024-01-05,43970.1
2024-01-08,47041.9
2024-01-09,46275.5
2024-01-10,46911.7
2024-01-11,46402.8
2024-01-12,43707.0
2024-01-15,42576.9
2024-01-16,43199.5
2024-01-17,42674.4
2024-01-18,41312.9
2024-01-19,41658.3
2024-01-22,39784.5
2024-01-23,39428.9
2024-01-24,39855.2
2024-01-25,39934.8
2024-01-26,41942.7
2024-01-29,43111.2
2024-01-30,43326.9
2024-01-31,42632.2
2024-02-01,42914.7
2024-02-02,42942.4
2024-02-05,42449.1
2024-02-06,43186.6
2024-02-07,44151.8
2024-02-08,45275.7
2024-02-09,47598.6
2024-02-12,50042.5
2024-02-13,49541.0
2024-02-14,51847.0
2024-02-15,51695.0
2024-02-16,51866.1
2024-02-19,51939.4
2024-02-20,52202.6
2024-02-21,51515.0
2024-02-22,51445.8
2024-02-23,51077.4
2024-02-26,54695.6
2024-02-27,56915.8
2024-02-28,61304.1
2024-02-29,61260.2
2024-03-01,62749.0
2024-03-04,67997.6
2024-03-05,63491.2
2024-03-06,65997.8
2024-03-07,67204.3
2024-03-08,69179.7
2024-03-11,72455.8
2024-03-12,71167.2
2024-03-13,72987.9
2024-03-14,71514.3
2024-03-15,67918.1
2024-03-18,67691.9
2024-03-19,62584.4
2024-03-20,67489.5
2024-03-21,65385.1
2024-03-22,63493.2
2024-03-25,70324.9
2024-03-26,70250.3
2024-03-27,69415.5
2024-03-28,70863.1
2024-04-01,69612.6
2024-04-02,65708.2
2024-04-03,65927.4
2024-04-04,67787.4
2024-04-05,67412.2
2024-04-08,71697.9
2024-04-09,69182.1
2024-04-10,70015.2
2024-04-11,70120.3
2024-04-12,66758.7
2024-04-15,63273.9
2024-04-16,64029.0
2024-04-17,61291.4
2024-04-18,63547.7
2024-04-19,64264.0
2024-04-22,66546.4
2024-04-23,66350.3
2024-04-24,64337.2
2024-04-25,64683.0
2024-04-26,63811.7
2024-04-29,63092.2
2024-04-30,60113.1
2024-05-01,57800.7
2024-05-02,59115.6
2024-05-03,62035.5
2024-05-06,63555.4
2024-05-07,63078.3
2024-05-08,61474.1
2024-05-09,62533.6
2024-05-10,60620.0
2024-05-13,62893.0
2024-05-14,61672.4
2024-05-15,65895.2
2024-05-16,65468.1
2024-05-17,66953.6
2024-05-20,69707.2
2024-05-21,69756.8
2024-05-22,69469.5
2024-05-23,67872.0
2024-05-24,69160.1
2024-05-27,69734.0
2024-05-28,68314.4
2024-05-29,67626.0
2024-05-30,68392.9
2024-05-31,67658.9
2024-06-03,69062.6
2024-06-04,70620.4
2024-06-05,71145.0
2024-06-06,70718.3
2024-06-07,69188.3
2024-06-10,69566.6
2024-06-11,67382.7
2024-06-12,68513.7
2024-06-13,66930.3
2024-06-14,65470.7
2024-06-17,66527.4
2024-06-18,65184.3
2024-06-19,64978.5
2024-06-20,65004.2
2024-06-21,64305.3
2024-06-24,60036.2
2024-06-25,61905.7
2024-06-26,61013.1
2024-06-27,61448.8
2024-06-28,60064.0
2024-07-01,63077.5
2024-07-02,61858.9
2024-07-03,60203.2
2024-07-04,58461.4
2024-07-05,56481.2
2024-07-08,56666.8
2024-07-09,57799.1
2024-07-10,57445.5
